,anr_code,doi,title,publishedYear,hal_id
14205,101080086,http://arxiv.org/abs/2307.15173,Variational quantum simulation of U(1) lattice gauge theories with qudit systems,2024.0,
14206,101080086,10.48550/arxiv.2301.04155,Compilation of Entangling Gates for High-Dimensional Quantum Systems,2023.0,
14207,101080086,https://doi.org/10.48550/arXiv.2302.11595,Optimal Flight-Gate Assignment on a Digital Quantum Computer,2023.0,
14208,101080086,10.48550/arxiv.2212.00080,Enhancing Qubit Readout with Autoencoders,2023.0,
14209,101080086,https://doi.org/10.48550/arXiv.2307.04471,Phonon-assisted coherent transport of excitations in Rydberg-dressed atom arrays,2023.0,
14210,101080086,10.48550/arxiv.2308.12332,Mixed-Dimensional Quantum Circuit Simulation with Decision Diagrams,2023.0,
14211,101080086,https://doi.org/10.18420/inf2023_124,Constrained Grover Adaptive Search for Optimization of the Bidirectional EV Charging Problem,2023.0,
14212,101080086,10.48550/arxiv.2306.12711,Certifying the quantum Fisher information from a given set of mean values: a semidefinite programming approach,2023.0,
14213,101080086,https://doi.org/10.1038/s42005-024-01636-3,Synthetic dimensions for topological and quantum phases,2023.0,
14214,101080086,10.1109/ITSC57777.2023.10421787,Formulation of the Electric Vehicle Charging and Routing Problem for a Hybrid Quantum-Classical Search Space Reduction Heuristic,2023.0,
14215,101080086,10.48550/arxiv.2302.00410,Inferring pointwise diffusion properties of single trajectories with deep learning,2023.0,
14216,101080086,https://doi.org/10.1103/PhysRevLett.131.226601,Topological Bogoliubov Quasiparticles from Bose-Einstein Condensate in a Flat Band System,2023.0,
14217,101080086,10.48550/arxiv.2302.04692,"Stronglaserfield physics, nonclassical light states and quantum information science",2023.0,
14218,101080086,https://arxiv.org/abs/2209.14584v2,On the role of entanglement in qudit-based circuit compression,2023.0,
14219,101080086,https://doi.org/10.1038/s41534-023-00706-8,Quantum error correction with gauge symmetries,2022.0,
14220,101080086,10.1103/physrevb.109.075109,Topological stripe state in an extended Fermi-Hubbard model,2024.0,
14221,101080086,,Solving the Optimization Problem of Bidirectional EV-Charging on a Quantum Computer,2023.0,
14222,101080086,10.1103/physrevlett.131.263001,Higher-Order Topological Peierls Insulator in a Two-Dimensional Atom-Cavity System,2023.0,
14223,101080086,10.22331/q-2024-03-14-1285,Stabilization of Hubbard-Thouless pumps through nonlocal fermionic repulsion,2024.0,
14224,101080086,http://dx.doi.org/10.1103/PhysRevD.107.014506,Non-Abelian gauge invariance from dynamical decoupling,2023.0,
14225,101080086,10.1103/physrevb.108.214104,Topological phase detection through high-harmonic spectroscopy in extended Su-Schrieffer-Heeger chains,2023.0,
14226,101080086,10.48550/arxiv.2306.04764,Entanglement Growth and Minimal Membranes in (d + 1) Random Unitary Circuits,2023.0,
14227,101080086,10.1088/1361-6633/acf8d7,Probing quantum correlations in many-body systems: a review of scalable methods,2023.0,
14228,101080086,http://dx.doi.org/10.1103/PhysRevB.106.214316,Measurement-induced phase transitions in (d+1)-dimensional stabilizer circuits,2022.0,
14229,101080086,10.48550/arxiv.2212.06112,Frustrated magnets without geometrical frustration in bosonic flux ladders,2023.0,
14230,101080135,https://doi.org/10.3389/fbioe.2024.1304334,Identification of a lumped-parameter model of the intervertebral joint from experimental data,2024.0,
14231,101080135,https://doi.org/10.1302/1358-992X.2024.18.059,METASTRA: COMPUTER-AIDED EFFECTIVE FRACTURE RISK STRATIFICATION OF PATIENTS WITH VERTEBRAL METASTASES FOR PERSONALIZED TREATMENT THROUGH ROBUST COMPUTATIONAL MODELS VALIDATED IN CLINICAL SETTINGS,2024.0,
14232,101080135,https://doi.org/10.26754/jjii3a.202410652,Modelo paramtrico en 3D de elementos finitos para la simulacin mecnica de vrtebras con lesiones metastsicas,2024.0,
14233,101080135,https://doi.org/10.3389/fendo.2024.1508504,Microstructure of the human metastatic vertebral body,2025.0,
14234,101080135,https://doi.org/10.3389/fbioe.2024.1372088,Variability of intervertebral joint stiffness between specimens and spine levels,2024.0,
14235,101080135,https://doi.org/10.1016/j.actbio.2025.01.018,Degeneration of the nucleus pulposus affects the internal volumetric strains and failure location of adjacent human metastatic vertebral bodies,2025.0,
14236,101080135,https://doi.org/10.1038/s41598-024-80741-3,Experimental ex vivo characterization of the biomechanical effects of laminectomy and posterior fixation of the lumbo-sacral spine,2024.0,
14237,101080136,10.1063/5.0139469,Efficient and all-carbon electrical readout of a NV-based quantum sensor,,
14238,101080136,10.1117/12.2648853,A compact radiofrequency spectrum analyzer based on nitrogen-vacancy centers in diamond,,
14239,101080136,10.1088/1367-2630/ad20b0,Modelling Rabi oscillations for widefield radiofrequency imaging in nitrogen-vacancy centers in diamond,,
14240,101080136,10.1088/1367-2630/ad2029,NV centres by vacancies trapping in irradiated diamond: experiments and modelling,,
14241,101080136,10.1038/s41534-023-00777-7,Dopant-assisted stabilization of negatively charged single nitrogen-vacancy centers in phosphorus-doped diamond at low temperatures,,
14242,101080136,10.1002/advs.202304355,Widefield Diamond Quantum Sensing with Neuromorphic Vision Sensors,,
14243,101080136,10.48550/arXiv.2301.12758,Magnetic sensitivity enhancement via polarimetric excitation and detection of an ensemble of NV centers,,
14244,101080136,10.1103/PhysRevLett.130.070802,Detection of Quantum Signals Free of Classical Noise via Quantum Correlation,,
14245,101080142,10.48550/arXiv.2402.07653,Variational protocols for emulating digital gates using analog control with always-on interactions,2024.0,
14246,101080142,10.48550/arXiv.2309.14419,On the expressivity of embedding quantum kernels,2024.0,
14247,101080142,10.48550/arXiv.2403.12691,Efficient thermalization and universal quantum computing with quantum Gibbs samplers,2024.0,
14248,101080142,10.48550/arXiv.2304.06070,A hybrid quantum algorithm to detect conical intersections,2024.0,
14249,101080142,10.48550/arXiv.2402.02852,Amorphous quantum magnets in a two-dimensional Rydberg atom array,2024.0,
14250,101080142,10.48550/arXiv.2402.09311,Quantized Thouless pumps protected by interactions in dimerized Rydberg tweezer arrays,2024.0,
14251,101080142,10.48550/arXiv.2404.15165,Optimization of Quantum Systems Emulation via a Variant of the Bandwidth Minimization Problem,2024.0,
14252,101080142,10.48550/arXiv.2212.11862,Shallow circuits for deeper problems,2023.0,
14253,101080142,10.48550/arXiv.2403.13927,Noise-induced shallow circuits and absence of barren plateaus,2024.0,
14254,101080142,10.48550/arXiv.2205.06109,Equivariant quantum circuits for learning on weighted graphs,2023.0,
14255,101080142,10.48550/arXiv.2310.11288,Enriching Diagrams with Algebraic Operations,2024.0,
14256,101080143,10.48550/arxiv.2210.13451,Superconducting Microsphere Magnetically Levitated in an Anharmonic Potential with Integrated Magnetic Readout,2023.0,
14257,101080143,10.48550/arXiv.2202.13228,Kerr Enhanced Backaction Cooling in Magnetomechanics,2023.0,
14258,101080143,10.48550/arxiv.2301.11213,Surface acoustic wave resonators on thin film piezoelectric substrates in the quantum regime,2023.0,
14259,101080143,10.48550/arxiv.2211.06289,High-Q magnetic levitation and control of superconducting microspheres at millikelvin temperatures,2023.0,
14260,101080143,https://doi.org/10.48550/arXiv.2401.08854,Remote sensing of a levitated superconductor with a flux-tunable microwave cavity,2024.0,
14261,101080143,https://doi.org/10.48550/arXiv.2404.05710,"Modelling magnetically-levitated superconducting ellipsoids, cylinders and cuboids for quantum magnetomechanics",,
14262,101080144,,Optical Beam Shaping for Robust Quantum Inertial Sensors,2024.0,
14263,101080144,,Gravity applications enabled by quantum sensors. Perspectives for the FIQUgS project.,2023.0,
14264,101080152,https://doi.org/10.48550/arXiv.2403.10669,Granular Aluminum Parametric Amplifier for Low-Noise Measurements in Tesla Fields,,
14265,101080152,10.48550/arXiv.2402.12037,Numerical Simulations of Josephson Traveling Wave Parametric Amplifiers (JTWPAs): Comparative Study of Open-Source Tools,2024.0,
14266,101080152,https://doi.org/10.48550/arXiv.2406.19752,A Traveling Wave Parametric Amplifier Isolator,2024.0,
14267,101080152,https://doi.org/10.48550/arXiv.2405.20096,Investigating pump harmonics generation in a SNAIL-based Traveling Wave Parametric Amplifier,,
14268,101080164,https://arxiv.org/abs/2309.03669,Hyperfine structure and isotope shifts of the $^1P_1 leftarrow{} ^{1}S_0$ transition in atomic zinc,2024.0,
14269,101080164,10.48550/arxiv.2306.00782,Design and simulation of a source of cold cadmium for atom interferometry,2023.0,
14270,101080164,10.1364/QUANTUM.2023.QW3B.2,High-Power Single-Frequency VECSEL Platform for Quantum Technology,2023.0,
14271,101080164,10.1117/12.3002619,Compact single-frequency VECSELs for the industrial scale-up of quantum applications,2024.0,
14272,101080166,10.1117/12.3002751,Sub-Hz single-frequency VECSELs for optical clocks,2024.0,
14273,101080166,10.1117/12.3002619,Compact single-frequency VECSELs for the industrial scale-up of quantum applications,2024.0,
14274,101080166,10.1364/QUANTUM.2023.QW3B.2,High-Power Single-Frequency VECSEL Platform for Quantum Technology,2023.0,
14275,101080167,10.48550/arxiv.2307.09122,Powering an autonomous clock with quantum electromechanics,2024.0,
14276,101080167,10.48550/arxiv.2305.11212,Energy-Consumption Advantage of Quantum Computation,2023.0,
14277,101080167,https://doi.org/10.48550/arXiv.2312.12513 Focus to learn more,Entropy production in the mesoscopic-leads formulation of quantum thermodynamics,2023.0,
14278,101080167,https://doi.org/10.48550/arXiv.2405.02721,Distribution of Fidelity in Quantum State Transfer Protocols,2024.0,
14279,101080167,10.48550/arXiv.2305.16710,Thermally driven quantum refrigerator autonomously resets superconducting qubit,2023.0,
14280,101080167,10.48550/arXiv.2307.06679,Stochastic thermodynamics of a quantum dot coupled to a finite-size reservoir,,
14281,101080167,10.48550/arXiv.2303.04270,Current fluctuations in open quantum systems: Bridging the gap between quantum continuous measurements and full counting statistics,2023.0,
14282,101080167,https://doi.org/10.48550/arXiv.2404.06426,Quantum stochastic thermodynamics in the mesoscopic-leads formulation,2024.0,
14283,101080167,https://doi.org/10.48550/arXiv.2404.06649 Focus to learn more,Efficiently Cooling Quantum Systems with Finite Resources: Insights from Thermodynamic Geometry,2024.0,
14284,101080167,10.48550/arXiv.2107.14216,Thermodynamics of decoherence,2023.0,
14285,101080167,https://doi.org/10.48550/arXiv.2405.17121 Focus to learn more,Entanglement signature in quantum work statistics in the slow-driving regime,2024.0,
14286,101080167,https://doi.org/10.48550/arXiv.2402.00111,Autonomous Quantum Processing Unit: What does it take to construct a self-contained model for quantum computation?,2024.0,
14287,101080167,10.48550/arxiv.2307.08739,DiVincenzo-like criteria for autonomous quantum machines,2023.0,
14288,101080167,10.48550/arxiv.2301.05173,Fundamental Accuracy-Resolution Trade-Off for Timekeeping Devices,2023.0,
14289,101080167,https://doi.org/10.48550/arXiv.2303.12428,Quantitative Nonclassicality of Mediated Interactions,2024.0,
14290,101080167,https://doi.org/10.48550/arXiv.2403.03373,Quantum refrigeration powered by noise in a superconducting circuit,2024.0,
14291,101080167,10.48550/arxiv.2301.10767,Impact of Imperfect Timekeeping on Quantum Control,2023.0,
14292,101080173,10.1103/PhysRevLett.132.210601,Ground state nature and nonlinear squeezing of Gottesman-Kitaev-Preskill states.,2024.0,
14293,101080173,10.1364/OE.486270,Non-Gaussian quantum state generation by multi-photon subtraction at the telecommunication wavelength,2023.0,
14294,101080173,10.1088/2058-9565/ad1f3b,fficient quantum simulation of nonlinear interactions using SNAP and Rabi gates,,
14295,101080173,10.1103/PhysRevResearch.6.023156,Probabilistic pure state conversion on the majorization lattice.,,
14296,101080173,10.1002/qute.202300252,Performance of RotationSymmetric Bosonic Codes in a Quantum Repeater Network.,2024.0,
14297,101080173,10.1126/sciadv.adg7268,High-speed thin-film lithium niobate quantum processor driven by a solid-state quantum emitter,,
14298,101080173,10.1364/JOSAB.485957,Journal of the Optical Society of America B: Optical Physics,2023.0,
14299,101080173,10.1103/PhysRevA.108.042615,Cost and routing of continuous-variable quantum networks,2023.0,
14300,101080173,10.1038/s41598-024-53975-4,Scientific Reports,,
14301,101080173,10.1103/PhysRevA.108.023730,"Physical Review A - Atomic, Molecular, and Optical Physics",,
14302,101080173,10.1126/science.adk7560,Logical states for fault-tolerant quantum computation with propagating light,2024.0,
14303,101080173,10.1038/s41467-023-39195-w,Nonlinear feedforward enabling quantum computation,2023.0,
14304,101080204,10.1089/hum.2024.043,"Insights into Prime Editing Technology: A Deep Dive into Fundamentals, Potentials, and Challenges",2024.0,
14305,101080219,10.1007/s40618-023-02278-y,Association between type 2 diabetes and depressive symptoms after a 1-year follow-up in an older adult Mediterranean population,2024.0,
14306,101080219,10.1016/j.metabol.2024.155932,The evolutionary conserved miR-137/325 tandem mediates obesity-induced hypogonadism and metabolic comorbidities by repressing hypothalamic kisspeptin,2024.0,
14307,101080219,10.1016/j.artmed.2024.102962,Multiomics and eXplainable artificial intelligence for decision support in insulin resistance early diagnosis: A pediatric population-based longitudinal study,2024.0,
14308,101080219,10.1192/j.eurpsy.2023.2460,Anandamide and 2-arachidonoylglycerol baseline plasma concentrations and their clinical correlate in gambling disorder,2023.0,
14309,101080219,10.1093/ejendo/lvae115,Higher peak height velocity in early maturing girls depends on insulin rather than fat mass or IGF-I,2024.0,
14310,101080219,10.1016/j.comppsych.2023.152435,"Cluster analysis in gambling disorder based on sociodemographic, neuropsychological, and neuroendocrine features regulating energy homeostasis",2024.0,
14311,101080219,10.1210/clinem/dgae762,Serum DLK1 During Minipuberty and Pubertal Transition in Healthy Girls and in Girls With Precocious Puberty,2024.0,
14312,101080219,10.1016/j.molmed.2024.02.007,"Eating disorders and obesity: bridging clinical, neurobiological, and therapeutic perspectives",2024.0,
14313,101080219,10.1556/2006.2023.00051,Journal of Behavioral Addictions,2023.0,
14314,101080219,10.1192/j.eurpsy.2023.2411,Association of anandamide and 2-arachidonoylglycerol concentrations with clinical features and body mass index in eating disorders and obesity,2023.0,
14315,101080219,10.3390/nu16142337,Nutrients,2024.0,
14316,101080219,10.1556/2006.2024.00053,Rethinking cutoff values for the South OaksGambling Screen: Sex-specific insights andDSM-5 severity adjustments in Gambling Disorder assessment,2024.0,
14317,101080219,10.1002/erv.3069,Probiotic and prebiotic interventions in eating disorders: Anarrative review,2024.0,
14318,101080219,10.21203/rs.3.rs-3008676/v1,Exploring the influence of circulating endocannabinoids and nucleus accumbens functional connectivity on anorexia nervosa severity,2023.0,
14319,101080267,10.56367/oag-041-11136,Effective vaccines for non-communicable diseases - A pipe dream?,2024.0,
14320,101080288,,How Smart Tech Makes Health Records Smarter (PREPARE Solutions for Better Healthcare),,
14321,101080288,,PREPARE: Personalized Rehabilitation via Novel AI Patient Stratification Strategies: The Case for Parkinsons Disease,,
14322,101080288,eISSN 2076-3417,"Predictive factors of inpatient rehabilitation stay and post-discharge care burden after joint replacement for hip and knee osteoarthritis: a retrospective study on 1,678 patients",2024.0,
14323,101080288,,PREPARE Rehab: Personalized Rehabilitation via Novel AI Patient Stratification Strategies,,
14324,101080288,,Generating Non-English Synthetic Medical Data Sets,,
14325,101080288,,Can We Explain AI?: Explainable AI in the Health Domain as Told Through Three European Commission-funded Projects,,
14326,101080309,10.1007/s15010-024-02183-3,Drugs for treating infections caused by non-tubercular mycobacteria: a narrative review from the study group on mycobacteria of the Italian Society of Infectious Diseases and Tropical Medicine,2024.0,
14327,101080309,10.1016/j.ijid.2024.106993,"World Tuberculosis Day 2024 theme Yes! We can end TB can be made a reality through concerted global efforts that advance detection, diagnosis, and treatment of tuberculosis infection and disease",2024.0,
14328,101080309,10.3389/fimmu.2023.1146704,"Impact of aging on immunity in the context of COVID-19, HIV, and tuberculosis",2023.0,
14329,101080309,10.1371/journal.ppat.1012565,Altered hepatic metabolic landscape and insulin sensitivity in response to pulmonary tuberculosis,2024.0,
14330,101080309,10.1016/j.ijid.2024.107130,Host-directed therapies: old and new approaches for the treatment of infections,2024.0,
14331,101080309,,Exploring the efficacy of MTBVAC as a desensitizing treatment against asthma,2024.0,
14332,101080309,10.3389/fmed.2024.1428677,Addressing tuberculosis infection: an essential step in the fight against tuberculosis,2024.0,
14333,101080309,10.1016/j.ijid.2024.106999,Detection of Mycobacterium tuberculosis DNA in CD34+ peripheral blood mononuclear cells of adults with tuberculosis infection and disease,2024.0,
14334,101080309,10.1016/j.jinf.2024.106295,Therapy modulates the response to T cell epitopes over the spectrum of tuberculosis infection,2024.0,
14335,101080329,https://doi.org/10.1186/s10020-024-00930-8,Co-regulation and synteny of GFM2 and NSA2 links ribosomal function in mitochondria and the cytosol with chronic kidney disease,2024.0,
14336,101080329,https://doi.org/10.1016/j.mce.2024.112410,"Corrigendum to The adipose tissue melanocortin 3 receptor is targeted by ghrelin and leptin and may be a therapeutic target in obesity [Mol. Cell. Endocrinol. 594 (2024), 112367]",2024.0,
14337,101080329,10.1111/eci.14069,Metabolic mitochondrial alterations prevail in the female rat heart 8weeks after exercise cessation,2023.0,
14338,101080329,https://doi.org/10.3390/ijms25147880,Metabolic Derangement of Essential Transition Metals and Potential Antioxidant Therapies,2024.0,
14339,101080329,10.1016/j.bbadis.2024.167539,Maternal heart exhibits metabolic and redox adaptations post-uncomplicated pregnancy,2024.0,
14340,101080329,https://doi.org/10.1007/s11739-023-03343-3,The interaction of bile acids and gut inflammation influences the pathogenesis of inflammatory bowel disease,2023.0,
14341,101080329,https://doi.org/10.3390/ijms242015192,Characterizing Early Cardiac Metabolic Programming via 30% Maternal Nutrient Reduction during Fetal Development in a Non-Human Primate Model,2023.0,
14342,101080329,10.1016/j.ejim.2024.08.014,Distinct biophysiological effects of Ramadan fasting and traditional intermittent fasting on markers of body fat storage. A real-life study,2024.0,
14343,101080329,10.1016/j.imlet.2024.106911,Identification and characterization of circulating and adipose tissue infiltrated CD20+ T cells from subjects with obesity that undergo bariatric surgery,2024.0,
14344,101080329,10.1016/j.bbadis.2023.166834,Fetoplacental endothelial dysfunction in gestational diabetes mellitus and maternal obesity: A potential threat for programming cardiovascular disease,2024.0,
14345,101080329,https://doi.org/10.3390/ijms25115640,Metabolic DysfunctionAssociated Steatotic Liver Disease: From Pathogenesis to Current Therapeutic Options,2024.0,
14346,101080329,10.1002/cyto.b.22178,The role of <scp>CD20</scp><sup>+</sup> T cells: Insights in human peripheral blood,2024.0,
14347,101080329,10.1042/BSR20231679,Adipose tissue-liver cross-talk: a route to hepatic dysfunction in pregnant women with obesity,2024.0,
14348,101080329,10.1016/j.ejim.2023.10.002,Gut microbes in metabolic disturbances. Promising role for therapeutic manipulations?,2024.0,
14349,101080329,10.1016/j.ejim.2024.07.008,"Advances in the pathophysiology, diagnosis and management of chronic diarrhoea from bile acid malabsorption: a systematic review",2024.0,
14350,101080329,10.1007/978-1-0716-4264-1_13,Absolute Quantification of Cellular and Cell-Free Mitochondrial DNA Copy Number from Human Blood and Urinary Samples Using Real Time Quantitative PCR,2024.0,
14351,101080329,10.3390/nu15214623,Nurturing through Nutrition: Exploring the Role of Antioxidants in Maternal Diet during Pregnancy to Mitigate Developmental Programming of Chronic Diseases,2023.0,
14352,101080329,10.3390/biology13020070,Mitochondrial Dysfunction in Endothelial Progenitor Cells: Unraveling Insights from Vascular Endothelial Cells,2024.0,
14353,101080329,10.3390/metabo14080411,Metabolomic Profiling of Adipose Tissue in Type 2 Diabetes: Associations with Obesity and Insulin Resistance,2024.0,
14354,101080329,10.1210/endocr/bqad172,Increased OCT3 Expression in Adipose Tissue With Aging: Implications for Catecholamine and Lipid Turnover and Insulin Resistance in Women,2023.0,
14355,101080329,10.1016/j.mce.2024.112367,The adipose tissue melanocortin 3 receptor is targeted by ghrelin and leptin and may be a therapeutic target in obesity,2024.0,
14356,101080329,https://doi.org/10.1007/s11739-024-03700-w,"Autophagy alterations in obesity, type 2 diabetes, and metabolic dysfunction-associated steatotic liver disease: the evidence from human studies",2024.0,
14357,101080329,https://doi.org/10.1007/s11739-023-03355-z,Metabolic dysfunction-associated gallstone disease: expecting more from critical care manifestations,2023.0,
14358,101080329,10.1016/j.metabol.2024.155788,Clinical and molecular profiling of human visceral adipose tissue reveals impairment of vascular architecture and remodeling as an early hallmark of dysfunction,2024.0,
14359,101080329,10.1002/oby.24114,Renal sinus adipose tissue: exploratory study of metabolic features and transcriptome compared with omental and subcutaneous adipose tissue,2024.0,
14360,101080329,10.1093/eurheartj/ehae279,What are we missing to gain the battle against cardiovascular diseases?,2024.0,
14361,101080329,10.1016/j.jhepr.2024.101185,Lipid metabolism in MASLD and MASH: From mechanism to the clinic,2024.0,
14362,101080329,https://doi.org/10.3390/metabo14060306,Multidimensional Assessment of Sarcopenia and Sarcopenic Obesity in Geriatric Patients: Creatinine/Cystatin C Ratio Performs Better than Sarcopenia Index,2024.0,
14363,101080329,10.3390/ijms25189924,Converging Pathways between Metabolic DysfunctionAssociated Steatotic Liver Disease (MASLD) and Diabetes in Children,2024.0,
14364,101080329,https://doi.org/10.3390/nu16050588,Nutritional and Physiological Properties of Thymbra spicata: In Vitro Study Using Fecal Fermentation and Intestinal Integrity Models,2024.0,
14365,101080329,https://doi.org/10.1038/s41575-023-00888-8,Hepatic glucose metabolism in the steatotic liver,2024.0,
14366,101080329,https://doi.org/10.1097/mnh.0000000000000922,Mitochondrial DNA  novel mechanisms of kidney damage and potential biomarker,2024.0,
14367,101080329,10.1042/CS20230048,Maternal hepatic adaptations during obese pregnancy encompass lobe-specific mitochondrial alterations and oxidative stress,2023.0,
14368,101080329,https://doi.org/10.3390/nu16050736,Proteomic Profiling of Plasma- and Gut-Derived Extracellular Vesicles in Obesity,2024.0,
14369,101080329,https://doi.org/10.3390/metabo13070845,Made in the Womb: Maternal Programming of Offspring Cardiovascular Function by an Obesogenic Womb,2025.0,
14370,101080329,10.1007/s00125-024-06150-3,Short-term effects of obesity surgery versus low-energydiet on body composition and tissue-specific glucose uptake: a randomised clinical study using whole-body integrated 18F-FDG-PET/MRI,2024.0,
14371,101080329,10.1016/j.ejim.2024.04.013,Metabolic dysfunction-associated steatotic liver disease: Evolution of the final terminology,2024.0,
14372,101080329,10.1096/fj.202302447R,Oxidative stress in metabolic dysfunctionassociated steatotic liver disease (<scp>MASLD</scp>): How does the animal model resemble human disease?,2024.0,
14373,101080329,https://doi.org/10.1002/advs.202309211,Cardiac Molecular Analysis Reveals AgingAssociated Metabolic Alterations Promoting Glycosaminoglycans Accumulation via Hexosamine Biosynthetic Pathway,2024.0,
14374,101080377,10.3390/min14010075,Exploratory Review on Environmental Aspects of Enhanced Weathering as a Carbon Dioxide Removal Method,2024.0,
14375,101080377,10.32474/OAJESS.2023.06.000249,Enhancement of Carbon Capture Through Nature-Based  Technologies and Solutions. C-Sink Showcase-Part 1,2023.0,
14376,101080430,https://doi.org/10.3390/info15100585,Exploring the Potential of Neural Machine Translation for Cross-Language Clinical Natural Language Processing (NLP) Resource Generation through Annotation Projection,2024.0,
14377,101080430,10.1109/SIPAIM62974.2024.10783548,Requirements for Human-Centered Artificial Intelligence: A Heart Failure Study Across Europe and Latin America,2024.0,
14378,101080430,https://doi.org/10.1093/eurheartj/ehae619,Cardiovascular care with digital twin technology in the era of generative artificial intelligence,2024.0,
14379,101080430,10.5281/zenodo.13935246,"
						AI in Healthcare: The AI Act and other Regulatory Issues
					",2024.0,
14380,101080430,https://doi.org/10.1007/978-3-031-63775-9_19,ClinLinker: Medical Entity Linking ofClinical Concept Mentions inSpanish,2024.0,
14381,101080430,10.3389/fmed.2024.1481551,An assessment of the European Patient Summary for clinical research: a case study in cardiology,2024.0,
14382,101080430,https://doi.org/10.5281/zenodo.10104547,"Overview of SympTEMIST at BioCreative VIII: corpus, guidelines and evaluation of systems for the detection and normalization of symptoms, signs and findings from text",2023.0,
14383,101080462,10.3389/fmicb.2024.1478263,Drosophila melanogaster experimental model to test new antimicrobials: a methodological approach,2024.0,
14384,101080465,10.1172/jci.insight.168418,Whole-body deletion of Endospanin 1 protects from obesity-associated deleterious metabolic alterations,2024.0,
14385,101080465,10.1111/ijpo.13183,Variant reclassification over time decreases the level of diagnostic uncertainty in monogenic obesity: Experience from two centres,2024.0,
14386,101080465,https://doi.org/10.1038/s41467-024-53687-3 ,Nature Communications,,
14387,101080465,DOI: 10.1016/j.molmet.2024.102014,"Picalm, a novel regulator of GLUT4-trafficking in adipose tissue",2024.0,
14388,101080465,10.1038/s42255-023-00889-6,Human GLP1R variants affecting GLP1R cell surface expression are associated with impaired glucose control and increased adiposity,2023.0,
14389,101080465,10.1002/oby.24174,<scp>D</scp><scp>NA</scp> methylation in cord blood partially mediates the effects of prepregnancy <scp>BMI</scp> on early childhood offspring <scp>BMI</scp>,2024.0,
14390,101080465,DOI:10.1016/j.diabet.2024.101561,Different effects of bariatric surgery on epigenetic plasticity in skeletal muscle of individuals with and without type 2 diabetes,2024.0,
14391,101080486,10.26355/mhd_20249_1040,"Inflammation, immunity, and vaccines",2024.0,
14392,101080486,10.1016/j.mam.2023.101183,Molecular Aspects of Medicine,2023.0,
14393,101080523,https://doi.org/10.1172/JCI173835,Intercellular interaction between FAP+ fibroblasts and CD150+ inflammatory monocytes mediates fibrostenosis in Crohns disease,2024.0,
14394,101080523,10.1016/j.cgh.2024.01.026,Biomarkers for Personalizing IBD Therapy: The Quest Continues,2024.0,
14395,101080523,10.1093/ecco-jcc/jjad164,NLRP3 Inhibition Leads to Impaired Mucosal Fibroblast Function in Patients with Inflammatory Bowel Diseases,2024.0,
14396,101080528,10.1016/S1473-3099(23)00734-X,Self-amplifying RNA vaccines against antigenically distinct SARS-CoV-2 variants,2024.0,
14397,101080528,10.1016/S1473-3099(24)00593-0,Steps towards licensure of self-amplifying RNA vaccines,2024.0,
14398,101080544,10.1089/hum.2023.123,,,
14399,101080544,10.1016/j.jmb.2023.168385,,,
14400,101080562,10.3390/jpm14060599,Development Perspectives for Curative Technologies in Primary Demyelinating Disorders of the Central Nervous System with Neuromyelitis Optica Spectrum Disorder (NMOSD) and Myelin Oligodendrocyte Glycoprotein Antibody-Associated Disease (MOGAD) at the Fore,2024.0,
14401,101080562,10.1002/1873-3468.15017,Leveraging current insights on <scp>IL</scp>10producing dendritic cells for developing effective immunotherapeutic approaches,2024.0,
14402,101080580,10.1093/database/baae025,CoMentG: comprehensive retrieval of generic relationships between biomedical concepts from the scientific literature,2024.0,
14403,101080580,10.3389/fncel.2024.1388409,Developmental effect of RASopathy mutations on neuronal network activity on a chip,2024.0,
14404,101080580,10.1007/s00109-024-02475-z,Epigenetic profiles in blood and adipose tissue: identifying strong correlations in morbidly obese and non-obese patients,2024.0,
14405,101080580,10.3390/biomedicines12081807,Role of miRNAmRNA Interactome in Pathophysiology of Arrhythmogenic Cardiomyopathy,2024.0,
14406,101080580,10.1016/j.bbadis.2024.167163,Transcriptomic analysis identifies dysregulated pathways and therapeutic targets in PMM2-CDG,2024.0,
14407,101080580,10.1038/s41435-024-00260-z,Cytokine profiling and transcriptomics in mononuclear cells define immune variants in Meniere Disease,2024.0,
14408,101080580,10.1093/bib/bbae060,Exploring miRNAtarget gene pair detection in disease with coRmiT,2024.0,
14409,101080580,10.1007/s10571-024-01505-1,Rasopathy-Associated Mutation Ptpn11D61Y has Age-Dependent Effect on Synaptic Vesicle Recycling,2024.0,
14410,101080580,10.1016/j.jbi.2023.104421,"Integrating differential expression, co-expression and gene network analysis for the identification of common genes associated with tumor angiogenesis deregulation",2024.0,
14411,101080580,10.1523/JNEUROSCI.2104-23.2024,Celebrating the Birthday of AMPA Receptor Nanodomains: Illuminating the Nanoscale Organization of Excitatory Synapses with 10 Nanocandles,2024.0,
14412,101080581,10.1109/ACCESS.2023.3324987,Bispectral Analysis of Parkinsonian Rest Tremor: New Characterization and Classification Insights Pre-/Post-DBS and Medication Treatment,2023.0,
14413,101080581,10.1145/3652037.3663945,Assessing motor skills in Parkinson's Disease using smartphone-based video analysis and machine learning,2024.0,
14414,101080581,10.3389/fpubh.2024.1420171,MoveONParkinson: developing a personalized motivational solution for Parkinsons disease management,2024.0,
14415,101080581,10.1145/3696593.3696600,An agile co-creation approach for designing a comprehensive digital motor assessment test for Parkinsons Disease patients,,
